p05510,user5510,password,Player 5510,USA
p05511,user5511,password,Player 5511,USA
p05512,user5512,password,Player 5512,USA
p05513,user5513,password,Player 5513,USA
p05514,user5514,password,Player 5514,USA
p05515,user5515,password,Player 5515,USA
p05516,user5516,password,Player 5516,USA
p05517,user5517,password,Player 5517,USA
p05518,user5518,password,Player 5518,USA
p05519,user5519,password,Player 5519,USA
p05520,user5520,password,Player 5520,USA
p05521,user5521,password,Player 5521,USA
p05522,user5522,password,Player 5522,USA
p05523,user5523,password,Player 5523,USA
p05524,user5524,password,Player 5524,USA
p05525,user5525,password,Player 5525,USA
p05526,user5526,password,Player 5526,USA
p05527,user5527,password,Player 5527,USA
p05528,user5528,password,Player 5528,USA
p05529,user5529,password,Player 5529,USA
p05530,user5530,password,Player 5530,USA
p05531,user5531,password,Player 5531,USA
p05532,user5532,password,Player 5532,USA
p05533,user5533,password,Player 5533,USA
p05534,user5534,password,Player 5534,USA
p05535,user5535,password,Player 5535,USA
p05536,user5536,password,Player 5536,USA
p05537,user5537,password,Player 5537,USA
p05538,user5538,password,Player 5538,USA
p05539,user5539,password,Player 5539,USA
p05540,user5540,password,Player 5540,USA
p05541,user5541,password,Player 5541,USA
p05542,user5542,password,Player 5542,USA
p05543,user5543,password,Player 5543,USA
p05544,user5544,password,Player 5544,USA
p05545,user5545,password,Player 5545,USA
p05546,user5546,password,Player 5546,USA
p05547,user5547,password,Player 5547,USA
p05548,user5548,password,Player 5548,USA
p05549,user5549,password,Player 5549,USA
p05550,user5550,password,Player 5550,USA
p05551,user5551,password,Player 5551,USA
p05552,user5552,password,Player 5552,USA
p05553,user5553,password,Player 5553,USA
p05554,user5554,password,Player 5554,USA
p05555,user5555,password,Player 5555,USA
p05556,user5556,password,Player 5556,USA
p05557,user5557,password,Player 5557,USA
p05558,user5558,password,Player 5558,USA
p05559,user5559,password,Player 5559,USA
p05560,user5560,password,Player 5560,USA
p05561,user5561,password,Player 5561,USA
p05562,user5562,password,Player 5562,USA
p05563,user5563,password,Player 5563,USA
p05564,user5564,password,Player 5564,USA
p05565,user5565,password,Player 5565,USA
p05566,user5566,password,Player 5566,USA
p05567,user5567,password,Player 5567,USA
p05568,user5568,password,Player 5568,USA
p05569,user5569,password,Player 5569,USA
p05570,user5570,password,Player 5570,USA
p05571,user5571,password,Player 5571,USA
p05572,user5572,password,Player 5572,USA
p05573,user5573,password,Player 5573,USA
p05574,user5574,password,Player 5574,USA
p05575,user5575,password,Player 5575,USA
p05576,user5576,password,Player 5576,USA
p05577,user5577,password,Player 5577,USA
p05578,user5578,password,Player 5578,USA
p05579,user5579,password,Player 5579,USA
p05580,user5580,password,Player 5580,USA
p05581,user5581,password,Player 5581,USA
p05582,user5582,password,Player 5582,USA
p05583,user5583,password,Player 5583,USA
p05584,user5584,password,Player 5584,USA
p05585,user5585,password,Player 5585,USA
p05586,user5586,password,Player 5586,USA
p05587,user5587,password,Player 5587,USA
p05588,user5588,password,Player 5588,USA
p05589,user5589,password,Player 5589,USA
p05590,user5590,password,Player 5590,USA
p05591,user5591,password,Player 5591,USA
p05592,user5592,password,Player 5592,USA
p05593,user5593,password,Player 5593,USA
p05594,user5594,password,Player 5594,USA
p05595,user5595,password,Player 5595,USA
p05596,user5596,password,Player 5596,USA
p05597,user5597,password,Player 5597,USA
p05598,user5598,password,Player 5598,USA
p05599,user5599,password,Player 5599,USA
p05600,user5600,password,Player 5600,USA
p05601,user5601,password,Player 5601,USA
p05602,user5602,password,Player 5602,USA
p05603,user5603,password,Player 5603,USA
p05604,user5604,password,Player 5604,USA
p05605,user5605,password,Player 5605,USA
p05606,user5606,password,Player 5606,USA
p05607,user5607,password,Player 5607,USA
p05608,user5608,password,Player 5608,USA
p05609,user5609,password,Player 5609,USA
p05610,user5610,password,Player 5610,USA
p05611,user5611,password,Player 5611,USA
p05612,user5612,password,Player 5612,USA
p05613,user5613,password,Player 5613,USA
p05614,user5614,password,Player 5614,USA
p05615,user5615,password,Player 5615,USA
p05616,user5616,password,Player 5616,USA
p05617,user5617,password,Player 5617,USA
p05618,user5618,password,Player 5618,USA
p05619,user5619,password,Player 5619,USA
p05620,user5620,password,Player 5620,USA
p05621,user5621,password,Player 5621,USA
p05622,user5622,password,Player 5622,USA
p05623,user5623,password,Player 5623,USA
p05624,user5624,password,Player 5624,USA
p05625,user5625,password,Player 5625,USA
p05626,user5626,password,Player 5626,USA
p05627,user5627,password,Player 5627,USA
p05628,user5628,password,Player 5628,USA
p05629,user5629,password,Player 5629,USA
p05630,user5630,password,Player 5630,USA
p05631,user5631,password,Player 5631,USA
p05632,user5632,password,Player 5632,USA
p05633,user5633,password,Player 5633,USA
p05634,user5634,password,Player 5634,USA
p05635,user5635,password,Player 5635,USA
p05636,user5636,password,Player 5636,USA
p05637,user5637,password,Player 5637,USA
p05638,user5638,password,Player 5638,USA
p05639,user5639,password,Player 5639,USA
p05640,user5640,password,Player 5640,USA
p05641,user5641,password,Player 5641,USA
p05642,user5642,password,Player 5642,USA
p05643,user5643,password,Player 5643,USA
p05644,user5644,password,Player 5644,USA
p05645,user5645,password,Player 5645,USA
p05646,user5646,password,Player 5646,USA
p05647,user5647,password,Player 5647,USA
p05648,user5648,password,Player 5648,USA
p05649,user5649,password,Player 5649,USA
p05650,user5650,password,Player 5650,USA
p05651,user5651,password,Player 5651,USA
p05652,user5652,password,Player 5652,USA
p05653,user5653,password,Player 5653,USA
p05654,user5654,password,Player 5654,USA
p05655,user5655,password,Player 5655,USA
p05656,user5656,password,Player 5656,USA
p05657,user5657,password,Player 5657,USA
p05658,user5658,password,Player 5658,USA
p05659,user5659,password,Player 5659,USA
p05660,user5660,password,Player 5660,USA
p05661,user5661,password,Player 5661,USA
p05662,user5662,password,Player 5662,USA
p05663,user5663,password,Player 5663,USA
p05664,user5664,password,Player 5664,USA
p05665,user5665,password,Player 5665,USA
p05666,user5666,password,Player 5666,USA
p05667,user5667,password,Player 5667,USA
p05668,user5668,password,Player 5668,USA
p05669,user5669,password,Player 5669,USA
p05670,user5670,password,Player 5670,USA
p05671,user5671,password,Player 5671,USA
p05672,user5672,password,Player 5672,USA
p05673,user5673,password,Player 5673,USA
p05674,user5674,password,Player 5674,USA
p05675,user5675,password,Player 5675,USA
p05676,user5676,password,Player 5676,USA
p05677,user5677,password,Player 5677,USA
p05678,user5678,password,Player 5678,USA
p05679,user5679,password,Player 5679,USA
p05680,user5680,password,Player 5680,USA
p05681,user5681,password,Player 5681,USA
p05682,user5682,password,Player 5682,USA
p05683,user5683,password,Player 5683,USA
p05684,user5684,password,Player 5684,USA
p05685,user5685,password,Player 5685,USA
p05686,user5686,password,Player 5686,USA
p05687,user5687,password,Player 5687,USA
p05688,user5688,password,Player 5688,USA
p05689,user5689,password,Player 5689,USA
p05690,user5690,password,Player 5690,USA
p05691,user5691,password,Player 5691,USA
p05692,user5692,password,Player 5692,USA
p05693,user5693,password,Player 5693,USA
p05694,user5694,password,Player 5694,USA
p05695,user5695,password,Player 5695,USA
p05696,user5696,password,Player 5696,USA
p05697,user5697,password,Player 5697,USA
p05698,user5698,password,Player 5698,USA
p05699,user5699,password,Player 5699,USA
p05700,user5700,password,Player 5700,USA
p05701,user5701,password,Player 5701,USA
p05702,user5702,password,Player 5702,USA
p05703,user5703,password,Player 5703,USA
p05704,user5704,password,Player 5704,USA
p05705,user5705,password,Player 5705,USA
p05706,user5706,password,Player 5706,USA
p05707,user5707,password,Player 5707,USA
p05708,user5708,password,Player 5708,USA
p05709,user5709,password,Player 5709,USA
p05710,user5710,password,Player 5710,USA
p05711,user5711,password,Player 5711,USA
p05712,user5712,password,Player 5712,USA
p05713,user5713,password,Player 5713,USA
p05714,user5714,password,Player 5714,USA
p05715,user5715,password,Player 5715,USA
p05716,user5716,password,Player 5716,USA
p05717,user5717,password,Player 5717,USA
p05718,user5718,password,Player 5718,USA
p05719,user5719,password,Player 5719,USA
p05720,user5720,password,Player 5720,USA
p05721,user5721,password,Player 5721,USA
p05722,user5722,password,Player 5722,USA
p05723,user5723,password,Player 5723,USA
p05724,user5724,password,Player 5724,USA
p05725,user5725,password,Player 5725,USA
p05726,user5726,password,Player 5726,USA
p05727,user5727,password,Player 5727,USA
p05728,user5728,password,Player 5728,USA
p05729,user5729,password,Player 5729,USA
p05730,user5730,password,Player 5730,USA
p05731,user5731,password,Player 5731,USA
p05732,user5732,password,Player 5732,USA
p05733,user5733,password,Player 5733,USA
p05734,user5734,password,Player 5734,USA
p05735,user5735,password,Player 5735,USA
p05736,user5736,password,Player 5736,USA
p05737,user5737,password,Player 5737,USA
p05738,user5738,password,Player 5738,USA
p05739,user5739,password,Player 5739,USA
p05740,user5740,password,Player 5740,USA
p05741,user5741,password,Player 5741,USA
p05742,user5742,password,Player 5742,USA
p05743,user5743,password,Player 5743,USA
p05744,user5744,password,Player 5744,USA
p05745,user5745,password,Player 5745,USA
p05746,user5746,password,Player 5746,USA
p05747,user5747,password,Player 5747,USA
p05748,user5748,password,Player 5748,USA
p05749,user5749,password,Player 5749,USA
p05750,user5750,password,Player 5750,USA
p05751,user5751,password,Player 5751,USA
p05752,user5752,password,Player 5752,USA
p05753,user5753,password,Player 5753,USA
p05754,user5754,password,Player 5754,USA
p05755,user5755,password,Player 5755,USA
p05756,user5756,password,Player 5756,USA
p05757,user5757,password,Player 5757,USA
p05758,user5758,password,Player 5758,USA
p05759,user5759,password,Player 5759,USA
p05760,user5760,password,Player 5760,USA
p05761,user5761,password,Player 5761,USA
p05762,user5762,password,Player 5762,USA
p05763,user5763,password,Player 5763,USA
p05764,user5764,password,Player 5764,USA
p05765,user5765,password,Player 5765,USA
p05766,user5766,password,Player 5766,USA
p05767,user5767,password,Player 5767,USA
p05768,user5768,password,Player 5768,USA
p05769,user5769,password,Player 5769,USA
p05770,user5770,password,Player 5770,USA
p05771,user5771,password,Player 5771,USA
p05772,user5772,password,Player 5772,USA
p05773,user5773,password,Player 5773,USA
p05774,user5774,password,Player 5774,USA
p05775,user5775,password,Player 5775,USA
p05776,user5776,password,Player 5776,USA
p05777,user5777,password,Player 5777,USA
p05778,user5778,password,Player 5778,USA
p05779,user5779,password,Player 5779,USA
p05780,user5780,password,Player 5780,USA
p05781,user5781,password,Player 5781,USA
p05782,user5782,password,Player 5782,USA
p05783,user5783,password,Player 5783,USA
p05784,user5784,password,Player 5784,USA
p05785,user5785,password,Player 5785,USA
p05786,user5786,password,Player 5786,USA
p05787,user5787,password,Player 5787,USA
p05788,user5788,password,Player 5788,USA
p05789,user5789,password,Player 5789,USA
p05790,user5790,password,Player 5790,USA
p05791,user5791,password,Player 5791,USA
p05792,user5792,password,Player 5792,USA
p05793,user5793,password,Player 5793,USA
p05794,user5794,password,Player 5794,USA
p05795,user5795,password,Player 5795,USA
p05796,user5796,password,Player 5796,USA
p05797,user5797,password,Player 5797,USA
p05798,user5798,password,Player 5798,USA
p05799,user5799,password,Player 5799,USA
p05800,user5800,password,Player 5800,USA
p05801,user5801,password,Player 5801,USA
p05802,user5802,password,Player 5802,USA
p05803,user5803,password,Player 5803,USA
p05804,user5804,password,Player 5804,USA
p05805,user5805,password,Player 5805,USA
p05806,user5806,password,Player 5806,USA
p05807,user5807,password,Player 5807,USA
p05808,user5808,password,Player 5808,USA
p05809,user5809,password,Player 5809,USA
p05810,user5810,password,Player 5810,USA
p05811,user5811,password,Player 5811,USA
p05812,user5812,password,Player 5812,USA
p05813,user5813,password,Player 5813,USA
p05814,user5814,password,Player 5814,USA
p05815,user5815,password,Player 5815,USA
p05816,user5816,password,Player 5816,USA
p05817,user5817,password,Player 5817,USA
p05818,user5818,password,Player 5818,USA
p05819,user5819,password,Player 5819,USA
p05820,user5820,password,Player 5820,USA
p05821,user5821,password,Player 5821,USA
p05822,user5822,password,Player 5822,USA
p05823,user5823,password,Player 5823,USA
p05824,user5824,password,Player 5824,USA
p05825,user5825,password,Player 5825,USA
p05826,user5826,password,Player 5826,USA
p05827,user5827,password,Player 5827,USA
p05828,user5828,password,Player 5828,USA
p05829,user5829,password,Player 5829,USA
p05830,user5830,password,Player 5830,USA
p05831,user5831,password,Player 5831,USA
p05832,user5832,password,Player 5832,USA
p05833,user5833,password,Player 5833,USA
p05834,user5834,password,Player 5834,USA
p05835,user5835,password,Player 5835,USA
p05836,user5836,password,Player 5836,USA
p05837,user5837,password,Player 5837,USA
p05838,user5838,password,Player 5838,USA
p05839,user5839,password,Player 5839,USA
p05840,user5840,password,Player 5840,USA
p05841,user5841,password,Player 5841,USA
p05842,user5842,password,Player 5842,USA
p05843,user5843,password,Player 5843,USA
p05844,user5844,password,Player 5844,USA
p05845,user5845,password,Player 5845,USA
p05846,user5846,password,Player 5846,USA
p05847,user5847,password,Player 5847,USA
p05848,user5848,password,Player 5848,USA
p05849,user5849,password,Player 5849,USA
p05850,user5850,password,Player 5850,USA
p05851,user5851,password,Player 5851,USA
p05852,user5852,password,Player 5852,USA
p05853,user5853,password,Player 5853,USA
p05854,user5854,password,Player 5854,USA
p05855,user5855,password,Player 5855,USA
p05856,user5856,password,Player 5856,USA
p05857,user5857,password,Player 5857,USA
p05858,user5858,password,Player 5858,USA
p05859,user5859,password,Player 5859,USA
p05860,user5860,password,Player 5860,USA
p05861,user5861,password,Player 5861,USA
p05862,user5862,password,Player 5862,USA
p05863,user5863,password,Player 5863,USA
p05864,user5864,password,Player 5864,USA
p05865,user5865,password,Player 5865,USA
p05866,user5866,password,Player 5866,USA
p05867,user5867,password,Player 5867,USA
p05868,user5868,password,Player 5868,USA
p05869,user5869,password,Player 5869,USA
p05870,user5870,password,Player 5870,USA
p05871,user5871,password,Player 5871,USA
p05872,user5872,password,Player 5872,USA
p05873,user5873,password,Player 5873,USA
p05874,user5874,password,Player 5874,USA
p05875,user5875,password,Player 5875,USA
p05876,user5876,password,Player 5876,USA
p05877,user5877,password,Player 5877,USA
p05878,user5878,password,Player 5878,USA
p05879,user5879,password,Player 5879,USA
p05880,user5880,password,Player 5880,USA
p05881,user5881,password,Player 5881,USA
p05882,user5882,password,Player 5882,USA
p05883,user5883,password,Player 5883,USA
p05884,user5884,password,Player 5884,USA
p05885,user5885,password,Player 5885,USA
p05886,user5886,password,Player 5886,USA
p05887,user5887,password,Player 5887,USA
p05888,user5888,password,Player 5888,USA
p05889,user5889,password,Player 5889,USA
p05890,user5890,password,Player 5890,USA
p05891,user5891,password,Player 5891,USA
p05892,user5892,password,Player 5892,USA
p05893,user5893,password,Player 5893,USA
p05894,user5894,password,Player 5894,USA
p05895,user5895,password,Player 5895,USA
p05896,user5896,password,Player 5896,USA
p05897,user5897,password,Player 5897,USA
p05898,user5898,password,Player 5898,USA
p05899,user5899,password,Player 5899,USA
p05900,user5900,password,Player 5900,USA
p05901,user5901,password,Player 5901,USA
p05902,user5902,password,Player 5902,USA
p05903,user5903,password,Player 5903,USA
p05904,user5904,password,Player 5904,USA
p05905,user5905,password,Player 5905,USA
p05906,user5906,password,Player 5906,USA
p05907,user5907,password,Player 5907,USA
p05908,user5908,password,Player 5908,USA
p05909,user5909,password,Player 5909,USA
p05910,user5910,password,Player 5910,USA
p05911,user5911,password,Player 5911,USA
p05912,user5912,password,Player 5912,USA
p05913,user5913,password,Player 5913,USA
p05914,user5914,password,Player 5914,USA
p05915,user5915,password,Player 5915,USA
p05916,user5916,password,Player 5916,USA
p05917,user5917,password,Player 5917,USA
p05918,user5918,password,Player 5918,USA
p05919,user5919,password,Player 5919,USA
p05920,user5920,password,Player 5920,USA
p05921,user5921,password,Player 5921,USA
p05922,user5922,password,Player 5922,USA
p05923,user5923,password,Player 5923,USA
p05924,user5924,password,Player 5924,USA
p05925,user5925,password,Player 5925,USA
p05926,user5926,password,Player 5926,USA
p05927,user5927,password,Player 5927,USA
p05928,user5928,password,Player 5928,USA
p05929,user5929,password,Player 5929,USA
p05930,user5930,password,Player 5930,USA
p05931,user5931,password,Player 5931,USA
p05932,user5932,password,Player 5932,USA
p05933,user5933,password,Player 5933,USA
p05934,user5934,password,Player 5934,USA
p05935,user5935,password,Player 5935,USA
p05936,user5936,password,Player 5936,USA
p05937,user5937,password,Player 5937,USA
p05938,user5938,password,Player 5938,USA
p05939,user5939,password,Player 5939,USA
p05940,user5940,password,Player 5940,USA
p05941,user5941,password,Player 5941,USA
p05942,user5942,password,Player 5942,USA
p05943,user5943,password,Player 5943,USA
p05944,user5944,password,Player 5944,USA
p05945,user5945,password,Player 5945,USA
p05946,user5946,password,Player 5946,USA
p05947,user5947,password,Player 5947,USA
p05948,user5948,password,Player 5948,USA
p05949,user5949,password,Player 5949,USA
p05950,user5950,password,Player 5950,USA
p05951,user5951,password,Player 5951,USA
p05952,user5952,password,Player 5952,USA
p05953,user5953,password,Player 5953,USA
p05954,user5954,password,Player 5954,USA
p05955,user5955,password,Player 5955,USA
p05956,user5956,password,Player 5956,USA
p05957,user5957,password,Player 5957,USA
p05958,user5958,password,Player 5958,USA
p05959,user5959,password,Player 5959,USA
p05960,user5960,password,Player 5960,USA
p05961,user5961,password,Player 5961,USA
p05962,user5962,password,Player 5962,USA
p05963,user5963,password,Player 5963,USA
p05964,user5964,password,Player 5964,USA
p05965,user5965,password,Player 5965,USA
p05966,user5966,password,Player 5966,USA
p05967,user5967,password,Player 5967,USA
p05968,user5968,password,Player 5968,USA
p05969,user5969,password,Player 5969,USA
p05970,user5970,password,Player 5970,USA
p05971,user5971,password,Player 5971,USA
p05972,user5972,password,Player 5972,USA
p05973,user5973,password,Player 5973,USA
p05974,user5974,password,Player 5974,USA
p05975,user5975,password,Player 5975,USA
p05976,user5976,password,Player 5976,USA
p05977,user5977,password,Player 5977,USA
p05978,user5978,password,Player 5978,USA
p05979,user5979,password,Player 5979,USA
p05980,user5980,password,Player 5980,USA
p05981,user5981,password,Player 5981,USA
p05982,user5982,password,Player 5982,USA
p05983,user5983,password,Player 5983,USA
p05984,user5984,password,Player 5984,USA
p05985,user5985,password,Player 5985,USA
p05986,user5986,password,Player 5986,USA
p05987,user5987,password,Player 5987,USA
p05988,user5988,password,Player 5988,USA
p05989,user5989,password,Player 5989,USA
p05990,user5990,password,Player 5990,USA
p05991,user5991,password,Player 5991,USA
p05992,user5992,password,Player 5992,USA
p05993,user5993,password,Player 5993,USA
p05994,user5994,password,Player 5994,USA
p05995,user5995,password,Player 5995,USA
p05996,user5996,password,Player 5996,USA
p05997,user5997,password,Player 5997,USA
p05998,user5998,password,Player 5998,USA
p05999,user5999,password,Player 5999,USA
p06000,user6000,password,Player 6000,USA
p06001,user6001,password,Player 6001,USA
p06002,user6002,password,Player 6002,USA
p06003,user6003,password,Player 6003,USA
p06004,user6004,password,Player 6004,USA
p06005,user6005,password,Player 6005,USA
p06006,user6006,password,Player 6006,USA
p06007,user6007,password,Player 6007,USA
p06008,user6008,password,Player 6008,USA
p06009,user6009,password,Player 6009,USA
p06010,user6010,password,Player 6010,USA
p06011,user6011,password,Player 6011,USA
p06012,user6012,password,Player 6012,USA
p06013,user6013,password,Player 6013,USA
p06014,user6014,password,Player 6014,USA
p06015,user6015,password,Player 6015,USA
p06016,user6016,password,Player 6016,USA
p06017,user6017,password,Player 6017,USA
p06018,user6018,password,Player 6018,USA
p06019,user6019,password,Player 6019,USA
p06020,user6020,password,Player 6020,USA
p06021,user6021,password,Player 6021,USA
p06022,user6022,password,Player 6022,USA
p06023,user6023,password,Player 6023,USA
p06024,user6024,password,Player 6024,USA
p06025,user6025,password,Player 6025,USA
p06026,user6026,password,Player 6026,USA
p06027,user6027,password,Player 6027,USA
p06028,user6028,password,Player 6028,USA
p06029,user6029,password,Player 6029,USA
p06030,user6030,password,Player 6030,USA
p06031,user6031,password,Player 6031,USA
p06032,user6032,password,Player 6032,USA
p06033,user6033,password,Player 6033,USA
p06034,user6034,password,Player 6034,USA
p06035,user6035,password,Player 6035,USA
p06036,user6036,password,Player 6036,USA
p06037,user6037,password,Player 6037,USA
p06038,user6038,password,Player 6038,USA
p06039,user6039,password,Player 6039,USA
p06040,user6040,password,Player 6040,USA
p06041,user6041,password,Player 6041,USA
p06042,user6042,password,Player 6042,USA
p06043,user6043,password,Player 6043,USA
p06044,user6044,password,Player 6044,USA
p06045,user6045,password,Player 6045,USA
p06046,user6046,password,Player 6046,USA
p06047,user6047,password,Player 6047,USA
p06048,user6048,password,Player 6048,USA
p06049,user6049,password,Player 6049,USA
p06050,user6050,password,Player 6050,USA
p06051,user6051,password,Player 6051,USA
p06052,user6052,password,Player 6052,USA
p06053,user6053,password,Player 6053,USA
p06054,user6054,password,Player 6054,USA
p06055,user6055,password,Player 6055,USA
p06056,user6056,password,Player 6056,USA
p06057,user6057,password,Player 6057,USA
p06058,user6058,password,Player 6058,USA
p06059,user6059,password,Player 6059,USA
p06060,user6060,password,Player 6060,USA
p06061,user6061,password,Player 6061,USA
p06062,user6062,password,Player 6062,USA
p06063,user6063,password,Player 6063,USA
p06064,user6064,password,Player 6064,USA
p06065,user6065,password,Player 6065,USA
p06066,user6066,password,Player 6066,USA
p06067,user6067,password,Player 6067,USA
p06068,user6068,password,Player 6068,USA
p06069,user6069,password,Player 6069,USA
p06070,user6070,password,Player 6070,USA
p06071,user6071,password,Player 6071,USA
p06072,user6072,password,Player 6072,USA
p06073,user6073,password,Player 6073,USA
p06074,user6074,password,Player 6074,USA
p06075,user6075,password,Player 6075,USA
p06076,user6076,password,Player 6076,USA
p06077,user6077,password,Player 6077,USA
p06078,user6078,password,Player 6078,USA
p06079,user6079,password,Player 6079,USA
p06080,user6080,password,Player 6080,USA
p06081,user6081,password,Player 6081,USA
p06082,user6082,password,Player 6082,USA
p06083,user6083,password,Player 6083,USA
p06084,user6084,password,Player 6084,USA
p06085,user6085,password,Player 6085,USA
p06086,user6086,password,Player 6086,USA
p06087,user6087,password,Player 6087,USA
p06088,user6088,password,Player 6088,USA
p06089,user6089,password,Player 6089,USA
p06090,user6090,password,Player 6090,USA
p06091,user6091,password,Player 6091,USA
p06092,user6092,password,Player 6092,USA
p06093,user6093,password,Player 6093,USA
p06094,user6094,password,Player 6094,USA
p06095,user6095,password,Player 6095,USA
p06096,user6096,password,Player 6096,USA
p06097,user6097,password,Player 6097,USA
p06098,user6098,password,Player 6098,USA
p06099,user6099,password,Player 6099,USA
p06100,user6100,password,Player 6100,USA
p06101,user6101,password,Player 6101,USA
p06102,user6102,password,Player 6102,USA
p06103,user6103,password,Player 6103,USA
p06104,user6104,password,Player 6104,USA
p06105,user6105,password,Player 6105,USA
p06106,user6106,password,Player 6106,USA
p06107,user6107,password,Player 6107,USA
p06108,user6108,password,Player 6108,USA
p06109,user6109,password,Player 6109,USA
p06110,user6110,password,Player 6110,USA
p06111,user6111,password,Player 6111,USA
p06112,user6112,password,Player 6112,USA
p06113,user6113,password,Player 6113,USA
p06114,user6114,password,Player 6114,USA
p06115,user6115,password,Player 6115,USA
p06116,user6116,password,Player 6116,USA
p06117,user6117,password,Player 6117,USA
p06118,user6118,password,Player 6118,USA
p06119,user6119,password,Player 6119,USA
p06120,user6120,password,Player 6120,USA
p06121,user6121,password,Player 6121,USA
p06122,user6122,password,Player 6122,USA
p06123,user6123,password,Player 6123,USA
p06124,user6124,password,Player 6124,USA
p06125,user6125,password,Player 6125,USA
p06126,user6126,password,Player 6126,USA
p06127,user6127,password,Player 6127,USA
p06128,user6128,password,Player 6128,USA
p06129,user6129,password,Player 6129,USA
p06130,user6130,password,Player 6130,USA
p06131,user6131,password,Player 6131,USA
p06132,user6132,password,Player 6132,USA
p06133,user6133,password,Player 6133,USA
p06134,user6134,password,Player 6134,USA
p06135,user6135,password,Player 6135,USA
p06136,user6136,password,Player 6136,USA
p06137,user6137,password,Player 6137,USA
p06138,user6138,password,Player 6138,USA
p06139,user6139,password,Player 6139,USA
p06140,user6140,password,Player 6140,USA
p06141,user6141,password,Player 6141,USA
p06142,user6142,password,Player 6142,USA
p06143,user6143,password,Player 6143,USA
p06144,user6144,password,Player 6144,USA
p06145,user6145,password,Player 6145,USA
p06146,user6146,password,Player 6146,USA
p06147,user6147,password,Player 6147,USA
p06148,user6148,password,Player 6148,USA
p06149,user6149,password,Player 6149,USA
p06150,user6150,password,Player 6150,USA
p06151,user6151,password,Player 6151,USA
p06152,user6152,password,Player 6152,USA
p06153,user6153,password,Player 6153,USA
p06154,user6154,password,Player 6154,USA
p06155,user6155,password,Player 6155,USA
p06156,user6156,password,Player 6156,USA
p06157,user6157,password,Player 6157,USA
p06158,user6158,password,Player 6158,USA
p06159,user6159,password,Player 6159,USA
p06160,user6160,password,Player 6160,USA
p06161,user6161,password,Player 6161,USA
p06162,user6162,password,Player 6162,USA
p06163,user6163,password,Player 6163,USA
p06164,user6164,password,Player 6164,USA
p06165,user6165,password,Player 6165,USA
p06166,user6166,password,Player 6166,USA
p06167,user6167,password,Player 6167,USA
p06168,user6168,password,Player 6168,USA
p06169,user6169,password,Player 6169,USA
p06170,user6170,password,Player 6170,USA
p06171,user6171,password,Player 6171,USA
p06172,user6172,password,Player 6172,USA
p06173,user6173,password,Player 6173,USA
p06174,user6174,password,Player 6174,USA
p06175,user6175,password,Player 6175,USA
p06176,user6176,password,Player 6176,USA
p06177,user6177,password,Player 6177,USA
p06178,user6178,password,Player 6178,USA
p06179,user6179,password,Player 6179,USA
p06180,user6180,password,Player 6180,USA
p06181,user6181,password,Player 6181,USA
p06182,user6182,password,Player 6182,USA
p06183,user6183,password,Player 6183,USA
p06184,user6184,password,Player 6184,USA
p06185,user6185,password,Player 6185,USA
p06186,user6186,password,Player 6186,USA
p06187,user6187,password,Player 6187,USA
p06188,user6188,password,Player 6188,USA
p06189,user6189,password,Player 6189,USA
p06190,user6190,password,Player 6190,USA
p06191,user6191,password,Player 6191,USA
p06192,user6192,password,Player 6192,USA
p06193,user6193,password,Player 6193,USA
p06194,user6194,password,Player 6194,USA
p06195,user6195,password,Player 6195,USA
p06196,user6196,password,Player 6196,USA
p06197,user6197,password,Player 6197,USA
p06198,user6198,password,Player 6198,USA
p06199,user6199,password,Player 6199,USA
p06200,user6200,password,Player 6200,USA
p06201,user6201,password,Player 6201,USA
p06202,user6202,password,Player 6202,USA
p06203,user6203,password,Player 6203,USA
p06204,user6204,password,Player 6204,USA
p06205,user6205,password,Player 6205,USA
p06206,user6206,password,Player 6206,USA
p06207,user6207,password,Player 6207,USA
p06208,user6208,password,Player 6208,USA
p06209,user6209,password,Player 6209,USA
p06210,user6210,password,Player 6210,USA
p06211,user6211,password,Player 6211,USA
p06212,user6212,password,Player 6212,USA
p06213,user6213,password,Player 6213,USA
p06214,user6214,password,Player 6214,USA
p06215,user6215,password,Player 6215,USA
p06216,user6216,password,Player 6216,USA
p06217,user6217,password,Player 6217,USA
p06218,user6218,password,Player 6218,USA
p06219,user6219,password,Player 6219,USA
p06220,user6220,password,Player 6220,USA
p06221,user6221,password,Player 6221,USA
p06222,user6222,password,Player 6222,USA
p06223,user6223,password,Player 6223,USA
p06224,user6224,password,Player 6224,USA
p06225,user6225,password,Player 6225,USA
p06226,user6226,password,Player 6226,USA
p06227,user6227,password,Player 6227,USA
p06228,user6228,password,Player 6228,USA
p06229,user6229,password,Player 6229,USA
p06230,user6230,password,Player 6230,USA
p06231,user6231,password,Player 6231,USA
p06232,user6232,password,Player 6232,USA
p06233,user6233,password,Player 6233,USA
p06234,user6234,password,Player 6234,USA
p06235,user6235,password,Player 6235,USA
p06236,user6236,password,Player 6236,USA
p06237,user6237,password,Player 6237,USA
p06238,user6238,password,Player 6238,USA
p06239,user6239,password,Player 6239,USA
p06240,user6240,password,Player 6240,USA
p06241,user6241,password,Player 6241,USA
p06242,user6242,password,Player 6242,USA
p06243,user6243,password,Player 6243,USA
p06244,user6244,password,Player 6244,USA
p06245,user6245,password,Player 6245,USA
